index,marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
5902,AUDI,A1,32380,2 génération,Hatchback,2020,29/03/2020,ESSENCE,440,AUTOMATIQUE,53000,6,116,<5000km
5903,AUDI,A3,32320,8V [restyling],Hatchback,2019,29/03/2020,ESSENCE,15930,MANUEL,1000,8,150,<50000km
5904,AUDI,A1,34780,2 génération,Hatchback,2020,13/04/2020,ESSENCE,7200,AUTOMATIQUE,3000,6,116,<50000km
5905,AUDI,Q3,59890,F3,4x4_SUV,2020,29/03/2020,ESSENCE,5300,AUTOMATIQUE,2000,14,230,<50000km
5906,AUDI,Q2,41320,1 génération,4x4_SUV,2021,29/03/2020,DIESEL,7420,AUTOMATIQUE,35000,8,150,<50000km
5907,AUDI,A3,22240,8V [restyling],Hatchback,2018,13/04/2020,DIESEL,26525,MANUEL,17000,5,110,<50000km
5908,AUDI,S6,66660,C7 [restyling],Break,2015,01/04/2020,ESSENCE,86100,AUTOMATIQUE,25000,47,450,<150000km
5909,AUDI,Q7,50800,4L [restyling],4x4_SUV,2019,09/04/2020,DIESEL,46568,AUTOMATIQUE,63000,12,204,<50000km
5910,AUDI,A5,57200,2 génération,Berline,2021,29/03/2020,ESSENCE,117,AUTOMATIQUE,36000,10,190,<5000km
5911,AUDI,A5,40300,8T,Berline,2020,29/03/2020,ESSENCE,20021,AUTOMATIQUE,33000,8,143,<50000km
5912,AUDI,A3,24960,8V [restyling],Cabriolet,2019,13/04/2020,DIESEL,32951,MANUEL,33000,6,115,<50000km
5913,AUDI,A5,51480,2 génération,Cabriolet,2018,29/03/2020,DIESEL,38280,AUTOMATIQUE,16000,16,252,<50000km
5914,AUDI,Q3,25640,8U [restyling],4x4_SUV,2017,06/05/2020,DIESEL,50047,MANUEL,6000,6,150,<150000km
5915,AUDI,Q3,46630,F3,4x4_SUV,2021,29/03/2020,DIESEL,10599,AUTOMATIQUE,68000,8,150,<50000km
5916,AUDI,A7,34680,4G [restyling],Berline,2017,29/03/2020,DIESEL,150568,AUTOMATIQUE,91000,12,218,<250000km
5917,AUDI,Q5,39530,8R [restyling],4x4_SUV,2017,13/04/2020,DIESEL,113602,AUTOMATIQUE,17000,16,258,<150000km
5918,AUDI,Q3,22980,8U [restyling],4x4_SUV,2015,15/05/2020,ESSENCE,87970,AUTOMATIQUE,22000,8,150,<150000km
5919,AUDI,A4,26180,B9,Break,2017,20/05/2020,DIESEL,164780,AUTOMATIQUE,91000,12,218,<250000km
5920,AUDI,A5,24130,8T [restyling],Cabriolet,2014,27/05/2020,DIESEL,99750,AUTOMATIQUE,13000,11,204,<150000km
5921,AUDI,Q2,36460,1 génération,4x4_SUV,2019,16/05/2020,DIESEL,4846,MANUEL,78000,6,116,<5000km
5922,AUDI,Q3,35540,8U [restyling],4x4_SUV,2017,15/05/2020,DIESEL,38315,AUTOMATIQUE,78000,8,150,<50000km
5923,AUDI,A4,34470,B9,Berline,2018,29/03/2020,ESSENCE,76679,AUTOMATIQUE,57000,10,190,<150000km
5924,AUDI,S5,50670,F5,Coupé,2014,29/03/2020,ESSENCE,52102,AUTOMATIQUE,68000,35,354,<150000km
5925,AUDI,A4,30920,B9,Break,2017,15/05/2020,DIESEL,64154,AUTOMATIQUE,78000,12,218,<150000km
5926,AUDI,A4,38060,B9,Break,2020,29/03/2020,ESSENCE,16800,AUTOMATIQUE,77000,8,150,<50000km
5927,AUDI,A4,41560,B9,Berline,2020,29/03/2020,ESSENCE,15483,AUTOMATIQUE,77000,8,150,<50000km
5928,AUDI,Q3,31350,8U [restyling],4x4_SUV,2018,29/04/2020,DIESEL,105762,AUTOMATIQUE,61000,10,184,<150000km
5929,AUDI,A6,60720,C8,Break,2019,29/03/2020,DIESEL,9566,AUTOMATIQUE,19000,13,231,<50000km
5930,AUDI,Q3,46000,F3,4x4_SUV,2020,29/03/2020,ESSENCE,13307,AUTOMATIQUE,34000,8,150,<50000km
5931,AUDI,A5,63780,2 génération,Cabriolet,2021,29/03/2020,DIESEL,5800,AUTOMATIQUE,44000,10,190,<50000km
5932,AUDI,Q2,49860,1 génération,4x4_SUV,2021,13/04/2020,ESSENCE,12,AUTOMATIQUE,12000,8,150,<5000km
5933,AUDI,Q7,92410,4L [restyling],4x4_SUV,2018,29/03/2020,DIESEL,52416,AUTOMATIQUE,13000,32,500,<150000km
5934,AUDI,S5,95180,F5,Cabriolet,2018,29/03/2020,ESSENCE,28560,AUTOMATIQUE,6000,34,354,<50000km
5935,AUDI,A3,25340,8V [restyling],Hatchback,2017,06/05/2020,DIESEL,61368,AUTOMATIQUE,2000,5,110,<150000km
5936,AUDI,A1,31780,8X [restyling],Hatchback,2020,13/04/2020,ESSENCE,11400,MANUEL,75000,5,95,<50000km
5937,AUDI,A3,19110,8V [restyling],Hatchback,2017,18/05/2020,DIESEL,102001,MANUEL,57000,5,110,<150000km
5938,AUDI,Q3,19500,8U [restyling],4x4_SUV,2017,05/05/2020,DIESEL,191235,MANUEL,30000,8,150,<250000km
5939,AUDI,A3,26600,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,110926,AUTOMATIQUE,51000,8,150,<150000km
5940,AUDI,Q7,50910,4M,4x4_SUV,2016,17/04/2020,DIESEL,117764,AUTOMATIQUE,80000,17,252,<150000km
5941,AUDI,S5,97090,F5,Berline,2019,22/05/2020,ESSENCE,13905,AUTOMATIQUE,16000,34,354,<50000km
5942,AUDI,A1,17570,8X [restyling],Hatchback,2018,21/05/2020,DIESEL,76731,MANUEL,16000,5,116,<150000km
5943,AUDI,A5,24180,2 génération,Cabriolet,2017,29/03/2020,DIESEL,88022,AUTOMATIQUE,54000,8,190,<150000km
5944,AUDI,A6,25090,4Gslashcharacter001C7 [restyling],Break,2017,16/05/2020,DIESEL,163334,AUTOMATIQUE,17000,16,272,<250000km
5945,AUDI,A7,38860,4G [restyling],Berline,2017,29/03/2020,DIESEL,58978,AUTOMATIQUE,33000,21,320,<150000km
5946,AUDI,Q3,23470,8U [restyling],4x4_SUV,2016,29/03/2020,DIESEL,110590,AUTOMATIQUE,14000,8,150,<150000km
5947,AUDI,A3,46850,8V [restyling],Hatchback,2021,13/04/2020,HYBRIDE,9265,AUTOMATIQUE,62000,6,204,<50000km
5948,AUDI,Q5,39650,2 génération,4x4_SUV,2018,29/03/2020,DIESEL,45630,MANUEL,78000,8,150,<50000km
5949,AUDI,A7,36280,4G [restyling],Berline,2016,19/05/2020,DIESEL,115248,AUTOMATIQUE,35000,12,218,<150000km
5950,AUDI,Q2,29940,1 génération,4x4_SUV,2018,29/04/2020,ESSENCE,13658,AUTOMATIQUE,61000,8,150,<50000km
5951,AUDI,S5,74090,F5,Cabriolet,2018,29/03/2020,ESSENCE,10590,AUTOMATIQUE,75000,24,354,<50000km
5952,AUDI,Q3,47170,F3,4x4_SUV,2020,29/03/2020,ESSENCE,12448,AUTOMATIQUE,34000,8,150,<50000km
5953,AUDI,A4,33850,B9,Break,2018,29/03/2020,DIESEL,31940,MANUEL,62000,7,150,<50000km
5954,AUDI,A5,43780,2 génération,Coupé,2020,29/03/2020,ESSENCE,24779,AUTOMATIQUE,57000,10,190,<50000km
5956,AUDI,A4,26890,B9,Break,2017,15/05/2020,DIESEL,93082,AUTOMATIQUE,78000,7,150,<150000km
5957,AUDI,A3,17230,8V,Hatchback,2015,29/03/2020,DIESEL,139679,MANUEL,49000,5,105,<150000km
5958,AUDI,Q2,32370,1 génération,4x4_SUV,2019,29/03/2020,DIESEL,25051,AUTOMATIQUE,92000,6,116,<50000km
5959,AUDI,A5,52870,2 génération,Berline,2020,29/03/2020,DIESEL,22755,AUTOMATIQUE,89000,10,190,<50000km
5960,AUDI,A3,26200,8V,Hatchback,2016,29/03/2020,ESSENCE,88535,AUTOMATIQUE,67000,10,180,<150000km
5961,AUDI,Q2,26170,1 génération,4x4_SUV,2018,29/03/2020,DIESEL,15374,MANUEL,19000,6,116,<50000km
5962,AUDI,Q2,60980,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,11606,AUTOMATIQUE,32000,19,190,<50000km
5963,AUDI,Q2,37430,1 génération,4x4_SUV,2020,29/03/2020,DIESEL,54,AUTOMATIQUE,35000,8,150,<5000km
5964,AUDI,Q2,32630,1 génération,4x4_SUV,2019,29/03/2020,DIESEL,17258,MANUEL,62000,6,116,<50000km
5965,AUDI,Q7,59920,4M,4x4_SUV,2018,29/03/2020,DIESEL,65288,AUTOMATIQUE,59000,17,252,<150000km
5966,AUDI,A1,13670,8X,Hatchback,2014,28/05/2020,ESSENCE,115507,MANUEL,34000,5,86,<150000km
5967,AUDI,Q2,34810,1 génération,4x4_SUV,2020,29/03/2020,DIESEL,8482,MANUEL,68000,6,116,<50000km
5968,AUDI,Q7,87370,4L [restyling],4x4_SUV,2017,29/03/2020,DIESEL,107060,AUTOMATIQUE,35000,32,500,<150000km
5969,AUDI,Q2,41460,1 génération,4x4_SUV,2020,29/03/2020,DIESEL,15982,MANUEL,34000,6,116,<50000km
5970,AUDI,A7,63160,4G [restyling],Berline,2018,13/05/2020,DIESEL,19775,AUTOMATIQUE,78000,21,320,<50000km
5971,AUDI,A3,25600,8V [restyling],Hatchback,2018,11/04/2020,ESSENCE,25472,MANUEL,30000,8,150,<50000km
5972,AUDI,A7,59760,4G [restyling],Berline,2018,29/03/2020,DIESEL,20350,AUTOMATIQUE,59000,12,218,<50000km
5973,AUDI,Q3,20980,8U [restyling],4x4_SUV,2015,29/03/2020,DIESEL,96390,MANUEL,59000,8,150,<150000km
5975,AUDI,A3,15570,8V [restyling],Hatchback,2016,21/05/2020,DIESEL,134520,MANUEL,60000,5,110,<150000km
5976,AUDI,A3,35610,8V [restyling],Hatchback,2020,29/03/2020,ESSENCE,12451,AUTOMATIQUE,77000,6,115,<50000km
5977,AUDI,Q5,17990,8R [restyling],4x4_SUV,2016,21/05/2020,DIESEL,212952,MANUEL,72000,8,150,<250000km
5978,AUDI,Q3,29920,8U [restyling],4x4_SUV,2018,14/05/2020,DIESEL,92645,AUTOMATIQUE,78000,8,150,<150000km
5979,AUDI,A7,40930,4G [restyling],Berline,2018,13/04/2020,DIESEL,32550,AUTOMATIQUE,72000,16,272,<50000km
5980,AUDI,Q2,23500,1 génération,4x4_SUV,2018,29/03/2020,DIESEL,115184,MANUEL,56000,6,116,<150000km
5981,AUDI,Q2,27250,1 génération,4x4_SUV,2019,21/05/2020,DIESEL,19246,MANUEL,45000,6,116,<50000km
5982,AUDI,Q3,20500,8U [restyling],4x4_SUV,2017,20/05/2020,DIESEL,102060,MANUEL,59000,6,150,<150000km
5983,AUDI,TT,32890,8S,Coupé,2016,29/03/2020,ESSENCE,99000,MANUEL,7000,13,230,<150000km
5984,AUDI,Q5,77180,2 génération,4x4_SUV,2021,13/04/2020,DIESEL,58,AUTOMATIQUE,17000,11,190,<5000km
5985,AUDI,A4,28290,B9,Berline,2017,26/05/2020,DIESEL,69930,AUTOMATIQUE,62000,7,150,<150000km
5986,AUDI,A5,39790,2 génération,Cabriolet,2018,14/05/2020,DIESEL,38454,AUTOMATIQUE,78000,10,190,<50000km
5987,AUDI,TT,37500,8S,roadster 2-portes,2016,26/05/2020,ESSENCE,82650,AUTOMATIQUE,78000,13,230,<150000km
5988,AUDI,A1,18000,8X [restyling],Hatchback,2019,29/03/2020,DIESEL,58577,MANUEL,63000,6,116,<150000km
5989,AUDI,Q5,47560,8R [restyling],4x4_SUV,2016,30/04/2020,DIESEL,117460,AUTOMATIQUE,13000,20,272,<150000km
5990,AUDI,Q5,55370,2 génération,4x4_SUV,2020,29/03/2020,DIESEL,20805,AUTOMATIQUE,85000,9,163,<50000km
5991,AUDI,Q5,49860,8R,4x4_SUV,2018,29/03/2020,DIESEL,48720,AUTOMATIQUE,77000,9,170,<50000km
5993,AUDI,Q5,40890,2 génération,4x4_SUV,2018,11/04/2020,DIESEL,70724,AUTOMATIQUE,62000,10,190,<150000km
5994,AUDI,Q2,37330,1 génération,4x4_SUV,2020,26/05/2020,ESSENCE,17934,AUTOMATIQUE,78000,8,150,<50000km
5995,AUDI,A7,79680,2 génération (C8),Berline,2019,16/05/2020,ESSENCE,7589,AUTOMATIQUE,78000,22,340,<50000km
5996,AUDI,A7,40230,4G [restyling],Berline,2017,20/04/2020,DIESEL,59570,AUTOMATIQUE,59000,12,218,<150000km
5997,AUDI,A6,26200,4Gslashcharacter001C7,Break,2013,29/03/2020,DIESEL,120762,AUTOMATIQUE,29000,20,313,<150000km
5998,AUDI,Q7,69600,4M,4x4_SUV,2018,29/03/2020,DIESEL,57419,AUTOMATIQUE,75000,17,252,<150000km
5999,AUDI,A4,39870,B9,Berline,2018,29/03/2020,DIESEL,119503,AUTOMATIQUE,2000,12,218,<150000km
6000,AUDI,Q7,57130,4L [restyling],4x4_SUV,2018,26/05/2020,DIESEL,13958,AUTOMATIQUE,95000,13,204,<50000km
6001,AUDI,A1,16180,8X [restyling],Hatchback,2018,13/04/2020,ESSENCE,50112,MANUEL,29000,4,82,<150000km
6002,AUDI,A4,47990,B9,Break,2019,20/04/2020,DIESEL,55956,AUTOMATIQUE,63000,16,272,<150000km
6003,AUDI,A4,12970,B8slashcharacter0018K,Berline,2011,20/04/2020,DIESEL,133516,MANUEL,63000,7,136,<150000km
6004,AUDI,A5,41270,2 génération,Berline,2018,29/03/2020,DIESEL,37231,AUTOMATIQUE,34000,10,190,<50000km
6006,AUDI,Q5,68840,8R [restyling],4x4_SUV,2018,17/05/2020,DIESEL,16517,AUTOMATIQUE,78000,10,190,<50000km
6007,AUDI,Q3,40920,F3,4x4_SUV,2020,29/03/2020,ESSENCE,16374,AUTOMATIQUE,54000,8,150,<50000km
6008,AUDI,S3,68070,8V,Hatchback,2018,13/05/2020,ESSENCE,31091,AUTOMATIQUE,78000,29,300,<50000km
6009,AUDI,A3,28750,8V [restyling],Hatchback,2019,13/05/2020,ESSENCE,20161,AUTOMATIQUE,14000,8,150,<50000km
6010,AUDI,A3,18720,8Pslashcharacter0018PA [restyling],Hatchback,2007,27/04/2020,ESSENCE,55325,AUTOMATIQUE,94000,17,250,<150000km
6011,AUDI,A4,37580,B9,Berline,2020,29/03/2020,DIESEL,15660,AUTOMATIQUE,77000,7,150,<50000km
6012,AUDI,A1,30150,8X [restyling],Hatchback,2021,29/03/2020,ESSENCE,11599,AUTOMATIQUE,68000,8,150,<50000km
6013,AUDI,A3,26890,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,71838,AUTOMATIQUE,49000,8,150,<150000km
6014,AUDI,Q5,38730,2 génération,4x4_SUV,2018,29/03/2020,DIESEL,93051,AUTOMATIQUE,85000,10,190,<150000km
6015,AUDI,A4,70170,B9,Break,2020,29/03/2020,DIESEL,7440,AUTOMATIQUE,95000,10,190,<50000km
6016,AUDI,Q7,107230,4L [restyling],4x4_SUV,2020,29/03/2020,DIESEL,5650,AUTOMATIQUE,63000,18,280,<50000km
6017,AUDI,A3,27820,8V [restyling],Hatchback,2018,29/03/2020,ESSENCE,16460,AUTOMATIQUE,54000,8,150,<50000km
6018,AUDI,A1,24370,2 génération,Hatchback,2020,29/03/2020,ESSENCE,11712,MANUEL,11000,6,116,<50000km
6019,AUDI,Q7,107760,4L [restyling],4x4_SUV,2019,13/04/2020,DIESEL,23715,AUTOMATIQUE,17000,32,500,<50000km
6020,AUDI,A5,36770,2 génération,Cabriolet,2018,29/03/2020,DIESEL,61226,AUTOMATIQUE,77000,10,190,<150000km
6021,AUDI,Q2,31300,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,25097,MANUEL,19000,8,150,<50000km
6022,AUDI,S7,68730,4G [restyling],Berline,2018,29/03/2020,ESSENCE,40625,AUTOMATIQUE,66000,34,450,<50000km
6023,AUDI,Q5,57180,2 génération,4x4_SUV,2020,29/03/2020,DIESEL,18457,AUTOMATIQUE,89000,11,190,<50000km
6024,AUDI,A5,47850,2 génération,Berline,2020,26/05/2020,DIESEL,20601,AUTOMATIQUE,78000,8,190,<50000km
6025,AUDI,Q3,19940,8U,4x4_SUV,2013,13/04/2020,DIESEL,110020,MANUEL,67000,8,150,<150000km
6026,AUDI,Q5,18040,8R,4x4_SUV,2010,29/03/2020,DIESEL,176882,AUTOMATIQUE,1000,15,240,<250000km
6027,AUDI,A7,40580,4G [restyling],Berline,2017,29/03/2020,DIESEL,165677,AUTOMATIQUE,68000,21,326,<250000km
6028,AUDI,A4,35960,B9,Berline,2018,29/03/2020,DIESEL,71040,AUTOMATIQUE,16000,10,190,<150000km
6029,AUDI,A1,22550,8X [restyling],Hatchback,2017,29/03/2020,ESSENCE,82274,AUTOMATIQUE,57000,5,95,<150000km
6030,AUDI,Q3,34330,8U [restyling],4x4_SUV,2019,29/03/2020,ESSENCE,7576,AUTOMATIQUE,78000,8,150,<50000km
6031,AUDI,A3,30220,8V [restyling],Hatchback,2020,29/03/2020,ESSENCE,22208,AUTOMATIQUE,44000,8,150,<50000km
6032,AUDI,TT,37340,8S,roadster 2-portes,2016,28/05/2020,ESSENCE,44781,AUTOMATIQUE,16000,13,230,<50000km
6033,AUDI,Q2,39300,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,19219,AUTOMATIQUE,95000,8,150,<50000km
6034,AUDI,A3,21230,8V [restyling],Hatchback,2016,29/03/2020,DIESEL,23706,MANUEL,77000,5,110,<50000km
6035,AUDI,A3,8310,8Pslashcharacter0018PA [2pi restyling],Hatchback,2011,27/05/2020,DIESEL,197442,MANUEL,38000,5,105,<250000km
6036,AUDI,A1,21920,8X [restyling],Hatchback,2018,29/03/2020,ESSENCE,42222,MANUEL,35000,6,125,<50000km
6037,AUDI,A8,99980,D5,Berline,2020,29/03/2020,DIESEL,13,AUTOMATIQUE,10000,18,286,<5000km
6038,AUDI,A3,36560,8V [restyling],Hatchback,2018,27/05/2020,DIESEL,31620,AUTOMATIQUE,16000,8,150,<50000km
6039,AUDI,Q5,65750,2 génération,4x4_SUV,2018,29/03/2020,ESSENCE,8968,AUTOMATIQUE,43000,15,252,<50000km
6040,AUDI,A8,52010,D4slashcharacter0014H [restyling],Berline,2016,29/03/2020,DIESEL,44188,AUTOMATIQUE,89000,16,258,<50000km
6041,AUDI,A3,23960,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,71608,MANUEL,33000,7,150,<150000km
6042,AUDI,Q5,88120,2 génération,4x4_SUV,2020,20/05/2020,DIESEL,11250,AUTOMATIQUE,33000,18,286,<50000km
6043,AUDI,A3,21510,8V [restyling],Hatchback,2019,29/03/2020,DIESEL,47542,AUTOMATIQUE,30000,6,115,<50000km
6044,AUDI,A6,51580,4Gslashcharacter001C7 [restyling],Break,2018,19/05/2020,DIESEL,72247,AUTOMATIQUE,77000,21,326,<150000km
6045,AUDI,A4,25380,B9,Berline,2017,29/03/2020,DIESEL,101974,AUTOMATIQUE,57000,7,150,<150000km
6047,AUDI,Q3,28480,8U [restyling],4x4_SUV,2018,15/05/2020,DIESEL,58750,MANUEL,85000,8,150,<150000km
6048,AUDI,A1,21820,8X [restyling],Hatchback,2017,29/03/2020,ESSENCE,79201,AUTOMATIQUE,16000,10,192,<150000km
6049,AUDI,A3,30960,8V [restyling],Cabriolet,2020,20/04/2020,ESSENCE,176,AUTOMATIQUE,51000,6,115,<5000km
6050,AUDI,A4,33610,B9,Berline,2018,08/05/2020,DIESEL,79612,AUTOMATIQUE,95000,10,190,<150000km
6051,AUDI,A5,23960,2 génération,Berline,2017,29/03/2020,DIESEL,63220,MANUEL,74000,10,190,<150000km
6052,AUDI,A7,40080,4G [restyling],Berline,2015,29/03/2020,DIESEL,86055,AUTOMATIQUE,77000,21,320,<150000km
6053,AUDI,TT,17240,8J [restyling],roadster 2-portes,2012,19/05/2020,ESSENCE,168980,MANUEL,91000,9,160,<250000km
6054,AUDI,A1,27370,8X [restyling],Hatchback,2019,29/03/2020,ESSENCE,37404,AUTOMATIQUE,16000,6,125,<50000km
6055,AUDI,A6,35060,4Gslashcharacter001C7 [restyling],Break,2016,29/03/2020,DIESEL,79247,AUTOMATIQUE,59000,13,218,<150000km
6056,AUDI,A1,35640,2 génération,Hatchback,2021,13/04/2020,ESSENCE,5450,MANUEL,78000,8,150,<50000km
6057,AUDI,A4,43620,B9,Berline,2020,29/03/2020,DIESEL,14735,AUTOMATIQUE,43000,8,150,<50000km
6058,AUDI,A3,21300,8V [restyling],Hatchback,2017,29/03/2020,ESSENCE,39331,MANUEL,18070,6,115,<50000km
6059,AUDI,A3,27010,8V [restyling],Hatchback,2019,29/03/2020,DIESEL,83777,AUTOMATIQUE,82000,8,150,<150000km
6060,AUDI,A3,29040,8V [restyling],Cabriolet,2020,15/05/2020,ESSENCE,16168,MANUEL,78000,6,115,<50000km
6061,AUDI,Q5,54980,2 génération,4x4_SUV,2019,29/03/2020,DIESEL,21218,AUTOMATIQUE,68000,10,190,<50000km
6062,AUDI,Q7,63720,4M,4x4_SUV,2017,29/03/2020,DIESEL,31919,AUTOMATIQUE,74000,17,252,<50000km
6063,AUDI,A5,28440,2 génération,Berline,2017,03/04/2020,DIESEL,72473,AUTOMATIQUE,37000,10,190,<150000km
6064,AUDI,Q2,47950,1 génération,4x4_SUV,2020,29/03/2020,ESSENCE,17349,AUTOMATIQUE,44000,11,190,<50000km
6065,AUDI,A7,39250,4G [restyling],Berline,2016,29/03/2020,DIESEL,59367,AUTOMATIQUE,16000,16,272,<150000km
6066,AUDI,A3,11190,8Pslashcharacter0018PA [2pi restyling],Hatchback,2013,29/03/2020,DIESEL,115347,MANUEL,91000,5,105,<150000km
6067,AUDI,A4,54480,B9,Break,2020,29/03/2020,DIESEL,7630,AUTOMATIQUE,35000,10,190,<50000km
6069,AUDI,A4,46290,B9,Break,2019,29/03/2020,DIESEL,48403,AUTOMATIQUE,6000,10,190,<50000km
6070,AUDI,A3,39230,8V [restyling],Hatchback,2020,16/05/2020,ESSENCE,27037,AUTOMATIQUE,78000,7,150,<50000km
6071,AUDI,A4,28370,B9,Break,2018,08/05/2020,DIESEL,121549,AUTOMATIQUE,29000,8,150,<150000km
6072,AUDI,Q3,26910,8U [restyling],4x4_SUV,2018,26/05/2020,ESSENCE,61801,AUTOMATIQUE,38000,8,150,<150000km
6073,AUDI,S4,47710,B7slashcharacter0018E,Break,2014,29/03/2020,ESSENCE,82140,AUTOMATIQUE,37000,35,344,<150000km
6074,AUDI,A4,25090,B9,Berline,2017,15/05/2020,DIESEL,83790,AUTOMATIQUE,91000,10,190,<150000km
6075,AUDI,Q5,44630,2 génération,4x4_SUV,2019,13/04/2020,DIESEL,30819,MANUEL,25000,8,150,<50000km
6076,AUDI,A1,16950,8X [restyling],Hatchback,2017,20/04/2020,DIESEL,58831,MANUEL,63000,4,90,<150000km
6077,AUDI,S5,81080,F5,Berline,2018,29/03/2020,ESSENCE,11590,AUTOMATIQUE,16000,24,354,<50000km
6078,AUDI,Q5,49710,8R [restyling],4x4_SUV,2017,29/03/2020,DIESEL,60420,AUTOMATIQUE,25000,20,272,<150000km
6079,AUDI,A4,43020,B9,Berline,2020,29/03/2020,DIESEL,28018,AUTOMATIQUE,95000,8,150,<50000km
6080,AUDI,A3,20330,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,65307,MANUEL,16000,7,150,<150000km
6081,AUDI,A8,44700,D4slashcharacter0014H [restyling],Berline,2017,16/04/2020,DIESEL,79236,AUTOMATIQUE,84000,16,258,<150000km
6082,AUDI,A8,46210,D4slashcharacter0014H [restyling],Berline,2018,25/04/2020,DIESEL,71955,AUTOMATIQUE,91000,16,258,<150000km
6083,AUDI,A3,32810,8V [restyling],Hatchback,2016,16/05/2020,ESSENCE,25550,AUTOMATIQUE,78000,8,150,<50000km
6084,AUDI,A1,22210,8X [restyling],Hatchback,2019,29/03/2020,DIESEL,16382,MANUEL,54000,4,90,<50000km
6085,AUDI,A4,20900,B9,Berline,2016,13/04/2020,DIESEL,144033,AUTOMATIQUE,21000,10,190,<150000km
6086,AUDI,A6,36560,4Gslashcharacter001C7 [restyling],Break,2017,28/05/2020,DIESEL,75087,AUTOMATIQUE,35000,16,272,<150000km
6087,AUDI,S5,62370,F5,Coupé,2018,21/05/2020,ESSENCE,46813,AUTOMATIQUE,84000,24,354,<50000km
6088,AUDI,Q5,43030,8R [restyling],4x4_SUV,2017,29/03/2020,DIESEL,57687,AUTOMATIQUE,66000,16,258,<150000km
6089,AUDI,A4,44060,B9,Break,2020,13/04/2020,DIESEL,10692,AUTOMATIQUE,77000,8,170,<50000km
6090,AUDI,Q2,27040,1 génération,4x4_SUV,2018,29/03/2020,DIESEL,113543,AUTOMATIQUE,31000,10,190,<150000km
6091,AUDI,Q3,27130,8U [restyling],4x4_SUV,2018,29/03/2020,DIESEL,54595,MANUEL,44000,8,150,<150000km
6092,AUDI,A6,43100,4Gslashcharacter001C7 [restyling],Break,2018,29/03/2020,DIESEL,84840,AUTOMATIQUE,89000,16,272,<150000km
6093,AUDI,A3,24520,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,59338,AUTOMATIQUE,78000,8,150,<150000km
6094,AUDI,S6,88540,C7 [restyling],Break,2018,29/03/2020,ESSENCE,104378,AUTOMATIQUE,14000,52,450,<150000km
6095,AUDI,Q5,57370,2 génération,4x4_SUV,2019,17/04/2020,DIESEL,61830,AUTOMATIQUE,80000,18,286,<150000km
6096,AUDI,Q5,48380,8R [restyling],4x4_SUV,2017,29/03/2020,DIESEL,129296,AUTOMATIQUE,44000,20,272,<150000km
6097,AUDI,A4,66970,B9,Break,2020,29/03/2020,DIESEL,9760,AUTOMATIQUE,22000,10,190,<50000km
6098,AUDI,Q5,54600,2 génération,4x4_SUV,2020,16/05/2020,DIESEL,24300,AUTOMATIQUE,78000,11,190,<50000km
6099,AUDI,A5,59020,2 génération,Berline,2018,21/05/2020,ESSENCE,36900,AUTOMATIQUE,77000,15,252,<50000km
6100,AUDI,A1,23950,2 génération,Hatchback,2020,11/05/2020,ESSENCE,9650,AUTOMATIQUE,35000,6,116,<50000km
6101,AUDI,Q3,46420,F3,4x4_SUV,2021,14/05/2020,ESSENCE,6360,AUTOMATIQUE,75000,8,150,<50000km
6102,AUDI,A7,69910,C8,Berline,2019,29/03/2020,DIESEL,26085,AUTOMATIQUE,30000,18,286,<50000km
6103,AUDI,A3,26690,8V [restyling],Hatchback,2019,29/03/2020,ESSENCE,15805,AUTOMATIQUE,49000,7,150,<50000km
6104,AUDI,Q5,74190,2 génération,4x4_SUV,2020,29/03/2020,DIESEL,10599,AUTOMATIQUE,68000,18,286,<50000km
6105,AUDI,S3,67090,8V,Hatchback,2018,15/05/2020,ESSENCE,21347,AUTOMATIQUE,78000,29,300,<50000km
6106,AUDI,A4,28420,B9,Break,2017,29/03/2020,DIESEL,37500,AUTOMATIQUE,64000,7,150,<50000km
6107,AUDI,A4,34780,B9,Berline,2019,29/03/2020,DIESEL,36278,AUTOMATIQUE,33000,10,190,<50000km
6108,AUDI,S3,39800,8V,Hatchback,2016,16/05/2020,ESSENCE,94023,AUTOMATIQUE,78000,19,300,<150000km
6109,AUDI,Q7,72130,4M,4x4_SUV,2019,29/03/2020,DIESEL,25289,AUTOMATIQUE,73000,17,252,<50000km
6110,AUDI,A4,29620,B9,Berline,2017,29/03/2020,DIESEL,148568,AUTOMATIQUE,44000,16,272,<150000km
6111,AUDI,A3,23650,8V [restyling],Hatchback,2017,29/03/2020,DIESEL,67529,AUTOMATIQUE,77000,5,110,<150000km
6112,AUDI,S5,61330,F5,Cabriolet,2019,29/03/2020,ESSENCE,25334,AUTOMATIQUE,57000,24,354,<50000km
6113,AUDI,A6,46750,4Gslashcharacter001C7 [restyling],Break,2017,29/03/2020,DIESEL,54302,AUTOMATIQUE,1000,16,272,<150000km
