marque,modele,version,prix,date,motor,kilometrage,annee,boite de vitesse,code postal,etat,percentage
Porsche,911,,84990,06/03/2020,Essence,32000,1970,Manuelle,25460,<50000km,-1.0
Porsche,911,,39000,06/03/2020,Essence,20000,2005,Automatique,40510,<50000km,1.297921478060046
Porsche,Panamera,,37990,06/03/2020,Essence,98500,2010,Automatique,44600,<150000km,-1.0
Porsche,Cayenne,,23900,06/03/2020,Essence,165000,2008,Automatique,64000,<250000km,0.8688524590163934
Porsche,Boxster,,23000,06/03/2020,Essence,46000,2005,Manuelle,77260,<50000km,-1.0
Porsche,Carrera,,40000,06/03/2020,Essence,140000,2005,Manuelle,84000,<150000km,-1.0
Porsche,911,,78000,06/03/2020,Essence,101900,1995,Manuelle,75007,<150000km,-1.0
Porsche,911,,153000,06/03/2020,Essence,149500,1983,Manuelle,1220,<150000km,-1.0
Porsche,911,,23990,11/02/2020,Essence,141500,2006,Manuelle,91320,<150000km,-1.0
Porsche,911,,74900,29/02/2020,Essence,62000,2009,Automatique,31340,<150000km,0.8688524590163934
Porsche,Autres,,29990,06/03/2020,Essence,142000,1974,Manuelle,17640,<150000km,1.2313617640328223
Porsche,928,,18500,06/03/2020,Essence,183000,1990,Automatique,75016,<250000km,-1.0
Porsche,Boxster,,23970,06/03/2020,Essence,109000,2006,Manuelle,33260,<150000km,1.297921478060046
Porsche,911,,49900,06/03/2020,Essence,132704,2000,Manuelle,76150,<150000km,0.2818489289740699
Porsche,911,,54990,01/02/2020,Essence,49493,2008,Manuelle,42600,<50000km,0.5101349269915594
Porsche,911,,180000,06/03/2020,Essence,10000,1967,Manuelle,26000,<50000km,-1.0
Porsche,Cayenne,,18500,06/03/2020,Diesel,146000,2009,Automatique,84000,<150000km,-1.0
Porsche,911,,49000,06/03/2020,Essence,202000,1994,Manuelle,73800,<250000km,-1.0
Porsche,Cayenne,,13900,06/03/2020,Essence,249000,2009,Automatique,13112,<250000km,0.2818489289740699
Porsche,911,,78000,06/03/2020,Essence,400,1971,Manuelle,83580,<5000km,0.7315789473684211
Porsche,Boxster,,17000,06/03/2020,Essence,140000,2002,Manuelle,92300,<150000km,0.2818489289740699
Porsche,Cayenne,,23990,11/02/2020,Essence,155000,2008,Automatique,45110,<250000km,1.297921478060046
Porsche,Boxster,,18990,06/03/2020,Essence,95500,1998,Manuelle,51390,<150000km,-1.0
Porsche,Boxster,,14000,06/03/2020,Essence,151000,1998,Manuelle,67117,<250000km,4.226190476190476
Porsche,928,,11000,06/03/2020,Essence,117000,1984,Automatique,62730,<150000km,1.2391304347826086
Porsche,911,,138000,06/03/2020,Essence,5551,1980,Manuelle,25600,<50000km,-1.0
Porsche,911,,63490,05/02/2020,Essence,56000,2009,Manuelle,34430,<150000km,-1.0
Porsche,Cayenne,,18800,20/02/2020,Essence,85200,2007,Automatique,26600,<150000km,1.465476749647722
Porsche,911,,299000,24/01/2020,Essence,24000,2010,Manuelle,75016,<50000km,4.226190476190476
Porsche,944,,15000,06/03/2020,Essence,230000,1988,Manuelle,97450,<250000km,1.371308016877637
Porsche,911,,38000,06/03/2020,Essence,56700,2001,Automatique,68110,<150000km,-1.0
Porsche,Cayenne,,26900,07/02/2020,Essence,99900,2010,Automatique,74100,<150000km,0.5101349269915594
Porsche,928,,19500,06/03/2020,Essence,154500,1985,Manuelle,81500,<250000km,1.0702488202488203
Porsche,911,,125000,06/03/2020,Essence,27500,1998,Manuelle,89140,<50000km,-1.0
Porsche,Cayenne,,17990,23/01/2020,Diesel,163600,2009,Automatique,50330,<250000km,0.8688524590163934
Porsche,911,,31900,13/02/2020,Essence,83337,2000,Manuelle,51100,<150000km,-1.0
Porsche,911,,49900,29/01/2020,Essence,48270,2006,Automatique,51100,<50000km,-1.0
Porsche,911,,30490,10/01/2020,Essence,145395,2002,Manuelle,54700,<150000km,0.2818489289740699
Porsche,911,,88990,06/03/2020,Essence,93200,1995,Manuelle,17640,<150000km,1.465476749647722
Porsche,911,,51000,06/03/2020,Essence,81800,2008,Manuelle,13210,<150000km,0.9458128078817734
Porsche,944,,14000,06/03/2020,Essence,10000,1987,Manuelle,75019,<50000km,-1.0
Porsche,911,,65000,06/03/2020,Essence,170000,1995,Manuelle,30100,<250000km,-1.0
Porsche,911,,22000,06/03/2020,Essence,237000,2004,Automatique,60230,<250000km,-1.0
Porsche,911,,27397,06/03/2020,Essence,147800,2000,Automatique,95390,<150000km,1.0702488202488203
Porsche,911,,29990,20/09/2019,Essence,151000,1998,Automatique,78610,<250000km,-1.0
Porsche,911,,28500,06/03/2020,Essence,144000,1998,Automatique,64320,<150000km,1.230497024288242
Porsche,911,,25000,06/03/2020,Essence,15000,2000,Automatique,50000,<50000km,0.910217169508818
Porsche,Cayenne,,20000,05/03/2020,Essence,133000,2007,Automatique,11230,<150000km,-1.0
Porsche,911,,35000,05/03/2020,Essence,105000,2002,Automatique,97120,<150000km,0.892894159856488
Porsche,944,,17500,05/03/2020,Essence,272000,1990,Manuelle,13300,+250000km,-1.0
Porsche,Carrera,,42000,05/03/2020,Essence,71000,2003,Manuelle,29200,<150000km,-1.0
Porsche,911,,58000,05/03/2020,Essence,160000,1985,Manuelle,26000,<250000km,-1.0
Porsche,Autres,,146700,05/03/2020,Essence,7928,2007,Automatique,67960,<50000km,0.914839374446088
Porsche,Cayenne,,18000,07/02/2020,Diesel,135000,2009,Automatique,10500,<150000km,0.914839374446088
Porsche,Carrera,,48400,05/03/2020,Essence,80000,2006,Manuelle,67600,<150000km,4.164383561643835
Porsche,Cayman,,30990,05/03/2020,Essence,74500,2006,Manuelle,54710,<150000km,-1.0
Porsche,Boxster,,13900,05/03/2020,Essence,133380,1999,Automatique,2200,<150000km,0.6721827591529564
Porsche,Boxster,,14500,05/03/2020,Essence,164000,1998,Manuelle,67000,<250000km,-1.0
Porsche,Cayenne,,16390,05/03/2020,Essence,136000,2008,Automatique,83130,<150000km,-1.0
Porsche,911,,53600,05/03/2020,Essence,58600,2007,Manuelle,68700,<150000km,0.910217169508818
Porsche,911,,26996,24/01/2020,Essence,111151,2000,Manuelle,33127,<150000km,-1.0
Porsche,944,,8490,27/01/2020,Essence,135000,1986,Manuelle,33320,<150000km,-1.0
Porsche,911,,41000,05/03/2020,Essence,90000,2004,Automatique,59000,<150000km,1.2391304347826086
Porsche,Boxster,,26990,05/03/2020,Essence,123800,2007,Manuelle,33450,<150000km,0.5823586744639376
Porsche,911,,90000,05/03/2020,Essence,117000,1965,Manuelle,77300,<150000km,0.910217169508818
Porsche,911,,63900,05/03/2020,Essence,79000,2009,Automatique,13550,<150000km,0.7315789473684211
Porsche,944,,35000,05/03/2020,Essence,95000,1988,Manuelle,77300,<150000km,-1.0
Porsche,944,,8490,05/03/2020,Essence,103500,1982,Automatique,45430,<150000km,-1.0
Porsche,911,,32990,05/03/2020,Essence,115500,2002,Automatique,72200,<150000km,1.0024685816876122
Porsche,Cayenne,,14490,28/02/2020,Essence,91300,2005,Automatique,34540,<150000km,1.2441783100465735
Porsche,911,,69000,05/03/2020,Essence,129000,1972,Manuelle,49100,<150000km,0.4858580016946189
Porsche,Cayenne,,19000,05/03/2020,Essence,180000,2006,Automatique,78140,<250000km,0.9458128078817734
Porsche,911,,44990,26/02/2020,Essence,88900,2006,Manuelle,13112,<150000km,-1.0
Porsche,Cayenne,,31990,20/01/2020,Diesel,82030,2010,Automatique,6200,<150000km,-1.0
Porsche,911,,35990,04/01/2020,Essence,161000,2005,Automatique,13320,<250000km,1.371308016877637
Porsche,Cayenne,,14900,05/03/2020,Essence,177300,2007,Automatique,26120,<250000km,-1.0
Porsche,911,,46990,19/02/2020,Essence,118000,2002,Automatique,69002,<150000km,0.892894159856488
Porsche,Cayenne,,16800,05/03/2020,Diesel,256500,2009,Automatique,77420,+250000km,0.914839374446088
Porsche,911,,139000,22/02/2020,Essence,10000,1971,Manuelle,26000,<50000km,-1.0
Porsche,Autres,,155000,15/02/2019,Essence,104500,1994,Manuelle,75017,<150000km,-1.0
Porsche,Cayenne,,6500,05/03/2020,Essence,180000,2004,Automatique,59300,<250000km,-1.0
Porsche,911,,33990,20/09/2019,Essence,154000,2002,Manuelle,45370,<250000km,-1.0
Porsche,911,,29000,05/03/2020,Essence,185000,2000,Manuelle,63750,<250000km,1.371308016877637
Porsche,968,,20000,05/03/2020,Essence,163000,1992,Automatique,66200,<250000km,-1.0
Porsche,911,,159000,05/03/2020,Essence,76000,1992,Manuelle,74000,<150000km,-1.0
Porsche,911,,67990,05/03/2020,Essence,93000,2010,Automatique,94260,<150000km,0.914839374446088
Porsche,Cayenne,,19990,03/01/2020,Diesel,128583,2009,Automatique,94260,<150000km,-1.0
Porsche,911,,26000,05/03/2020,Essence,71800,2004,Automatique,77300,<150000km,-1.0
Porsche,911,,30000,23/02/2020,Essence,150000,1971,Manuelle,29300,<250000km,-1.0
Porsche,911,,34500,05/03/2020,Essence,8000,2002,Manuelle,17690,<50000km,-1.0
Porsche,911,,68900,05/03/2020,Essence,76800,2009,Automatique,18300,<150000km,1.465476749647722
Porsche,Cayman,,29000,05/03/2020,Essence,77000,2007,Automatique,13520,<150000km,-1.0
Porsche,924,,7500,05/03/2020,Essence,97000,1981,Manuelle,45750,<150000km,1.046497584541063
Porsche,Cayman,,27990,05/03/2020,Essence,65000,2006,Manuelle,67440,<150000km,1.0702488202488203
Porsche,911,,65000,29/01/2020,Essence,103000,2007,Automatique,26130,<150000km,1.0702488202488203
Porsche,911,,48000,05/03/2020,Essence,111000,2007,Automatique,34230,<150000km,-1.0
Porsche,911,,379000,05/03/2020,Essence,15572,2010,Automatique,31670,<50000km,-1.0
Porsche,911,,55000,05/03/2020,Essence,56000,2007,Manuelle,17200,<150000km,4.226190476190476
Porsche,Cayenne,,10000,05/03/2020,Essence,210000,2005,Automatique,13790,<250000km,1.303723738685837
Porsche,911,,59900,05/03/2020,Essence,77500,2007,Automatique,35800,<150000km,0.6721827591529564
Porsche,Boxster,,68000,05/03/2020,Essence,39200,2010,Automatique,74800,<50000km,-1.0
Porsche,911,,22900,05/03/2020,Essence,161000,1998,Manuelle,71100,<250000km,0.40540540540540543
Porsche,911,,72000,05/03/2020,Essence,62500,2009,Automatique,57140,<150000km,0.7627118644067796
Porsche,911,,39900,05/03/2020,Essence,119000,2006,Manuelle,31000,<150000km,1.2313617640328223
Porsche,Panamera,,28500,05/03/2020,Essence,165,2010,Automatique,25000,<5000km,-1.0
Porsche,Boxster,,15490,09/12/2019,Essence,112612,1999,Manuelle,2000,<150000km,-1.0
Porsche,911,,69993,14/11/2019,Essence,97644,1995,Manuelle,30900,<150000km,-1.0
Porsche,Autres,,28000,04/03/2020,Essence,13000,1980,Manuelle,83130,<50000km,-1.0
Porsche,Cayenne,,22900,04/03/2020,Autre,104000,2008,Automatique,80000,<150000km,1.1563876651982379
Porsche,911,,46500,04/03/2020,Essence,9645,2005,Manuelle,92300,<50000km,-1.0
Porsche,911,,28996,04/03/2020,Essence,128179,2000,Manuelle,33127,<150000km,-1.0
Porsche,Autres,,41000,04/03/2020,Essence,30000,1977,Manuelle,84250,<50000km,-1.0
Porsche,944,,16000,04/03/2020,Essence,107000,1987,Manuelle,1250,<150000km,1.465476749647722
Porsche,911,,25000,04/03/2020,Essence,126000,2009,Manuelle,13130,<150000km,1.465476749647722
Porsche,Cayenne,,9000,04/03/2020,Essence,200000,2005,Automatique,9400,<250000km,-1.0
Porsche,911,,31900,04/03/2020,Essence,149000,2003,Manuelle,35800,<150000km,-1.0
Porsche,911,,76000,04/03/2020,Essence,85000,2008,Automatique,10000,<150000km,0.910217169508818
Porsche,911,,70000,04/03/2020,Essence,112000,1996,Manuelle,97460,<150000km,-1.0
Porsche,911,,47990,24/02/2020,Essence,103000,2006,Manuelle,40130,<150000km,1.046497584541063
Porsche,Cayenne,,13000,04/03/2020,Essence,185000,2004,Automatique,1800,<250000km,-1.0
Porsche,Cayenne,,15000,04/03/2020,Essence,140000,2008,Automatique,45500,<150000km,1.1563876651982379
Porsche,911,,37900,04/03/2020,Essence,38460,2002,Manuelle,30340,<50000km,0.8688524590163934
Porsche,Cayman,,28990,04/03/2020,Essence,93600,2007,Manuelle,31130,<150000km,0.7315789473684211
Porsche,968,,27500,04/03/2020,Essence,90000,1992,Manuelle,91700,<150000km,1.465476749647722
Porsche,911,,42990,24/01/2020,Essence,94900,2004,Manuelle,66000,<150000km,1.2441783100465735
Porsche,911,,77300,04/03/2020,Essence,99805,2007,Manuelle,25600,<150000km,-1.0
Porsche,Autres,,36500,04/03/2020,Essence,82000,2006,Automatique,61440,<150000km,0.5405405405405406
Porsche,911,,51000,13/02/2020,Essence,99800,2007,Automatique,34970,<150000km,-1.0
Porsche,Cayenne,,18900,04/03/2020,Essence,97000,2008,Manuelle,13010,<150000km,-1.0
Porsche,Cayman,,27900,04/03/2020,Essence,70107,2008,Manuelle,14000,<150000km,0.6721827591529564
Porsche,911,,48900,04/03/2020,Essence,78450,2006,Manuelle,5000,<150000km,0.914839374446088
Porsche,928,,8300,04/03/2020,Essence,82265,1983,Automatique,67250,<150000km,-1.0
Porsche,Autres,,78000,04/03/2020,Essence,68700,1964,Manuelle,6110,<150000km,-1.0
Porsche,911,,53490,04/03/2020,Essence,71000,2007,Manuelle,69570,<150000km,1.303723738685837
Porsche,911,,34400,19/02/2020,Essence,134000,2008,Automatique,6300,<150000km,0.5101349269915594
Porsche,911,,100000,04/03/2020,Essence,10000,1973,Manuelle,13200,<50000km,0.7634112792297112
Porsche,Cayenne,,21990,03/02/2020,Essence,36800,2005,Automatique,71100,<50000km,1.465476749647722
Porsche,911,,118900,04/03/2020,Essence,109300,1995,Manuelle,35520,<150000km,1.465476749647722
Porsche,968,,22500,04/03/2020,Essence,125000,1992,Manuelle,69002,<150000km,-1.0
Porsche,Autres,,29490,04/03/2020,Essence,78800,2003,Automatique,36000,<150000km,1.371308016877637
Porsche,Cayman,,33900,27/01/2020,Essence,58000,2010,Automatique,6800,<150000km,1.0702488202488203
Porsche,911,,49997,27/01/2020,Essence,87130,2006,Automatique,33127,<150000km,-1.0
Porsche,Cayenne,,17500,27/02/2020,Essence,178000,2007,Automatique,37000,<250000km,-1.0
Porsche,911,,54000,04/03/2020,Essence,87008,2006,Manuelle,31130,<150000km,-1.0
Porsche,911,,30000,04/03/2020,Essence,94000,2001,Manuelle,60540,<150000km,-1.0
Porsche,Cayenne,,17900,04/03/2020,Essence,108000,2008,Automatique,75012,<150000km,1.0502283105022832
Porsche,Boxster,,13500,04/03/2020,Essence,115000,1998,Manuelle,83390,<150000km,4.226190476190476
Porsche,Cayman,,56900,04/03/2020,Essence,44500,2008,Manuelle,77300,<50000km,1.0702488202488203
Porsche,911,,37790,04/03/2020,Essence,103500,2007,Manuelle,68220,<150000km,0.5101349269915594
Porsche,Cayenne,,28700,04/03/2020,Essence,199999,2010,Automatique,83990,<250000km,1.0702488202488203
Porsche,Boxster,,18900,27/09/2019,Essence,150529,1999,Manuelle,34130,<250000km,0.7315789473684211
Porsche,911,,29900,27/09/2019,Essence,209148,2001,Manuelle,34130,<250000km,-1.0
Porsche,911,,44300,04/03/2020,Essence,139000,2001,Manuelle,83990,<150000km,-1.0
Porsche,Cayman,,60000,04/03/2020,Essence,78000,2007,Manuelle,21000,<150000km,1.0502283105022832
Porsche,911,,55000,20/01/2020,Essence,56000,2004,Manuelle,75001,<150000km,0.892894159856488
Porsche,Cayenne,,17500,03/03/2020,Essence,199700,2009,Automatique,75015,<250000km,-1.0
Porsche,944,,9000,21/02/2020,Essence,125000,1984,Manuelle,59000,<150000km,-1.0
Porsche,944,,5500,03/03/2020,Essence,75000,1985,Manuelle,32700,<150000km,-1.0
Porsche,911,,33000,24/02/2020,Essence,110300,2001,Manuelle,95350,<150000km,-1.0
Porsche,Cayman,,29900,03/03/2020,Essence,57000,2006,Automatique,28000,<150000km,1.2313617640328223
Porsche,911,,47000,03/03/2020,Essence,213000,1984,Manuelle,30700,<250000km,-1.0
Porsche,911,,34900,03/03/2020,Essence,68950,2001,Automatique,78370,<150000km,0.7315789473684211
Porsche,Cayenne,,18500,03/03/2020,Essence,41000,2003,Automatique,6200,<50000km,4.164383561643835
Porsche,Cayenne,,10990,03/03/2020,Essence,234000,2009,Automatique,60117,<250000km,0.5823586744639376
Porsche,Panamera,,34950,03/03/2020,Essence,88900,2010,Automatique,34400,<150000km,0.7634112792297112
Porsche,911,,52000,03/03/2020,Essence,126000,1995,Automatique,38500,<150000km,0.8688524590163934
Porsche,Boxster,,22000,03/03/2020,Essence,107000,2007,Manuelle,45140,<150000km,-1.0
Porsche,Cayenne,,15000,03/03/2020,Essence,96650,2003,Automatique,69120,<150000km,-1.0
Porsche,911,,51900,19/02/2020,Essence,74000,2007,Manuelle,35310,<150000km,0.5823586744639376
Porsche,Boxster,,12500,03/03/2020,Essence,101450,1997,Automatique,63200,<150000km,0.2818489289740699
Porsche,Boxster,,26000,03/03/2020,Essence,102000,2007,Manuelle,83600,<150000km,-1.0
Porsche,911,,59990,03/03/2020,Essence,82000,2005,Manuelle,26240,<150000km,-1.0
Porsche,Cayenne,,9990,03/03/2020,Essence,133600,2004,Manuelle,44470,<150000km,-1.0
Porsche,911,,55000,03/03/2020,Essence,232675,1989,Manuelle,76370,<250000km,0.2818489289740699
Porsche,911,,38996,03/03/2020,Essence,112500,2001,Manuelle,75014,<150000km,-1.0
Porsche,911,,30490,03/03/2020,Essence,107264,2000,Automatique,91120,<150000km,0.5823586744639376
Porsche,944,,19000,03/03/2020,Essence,171726,1986,Manuelle,50500,<250000km,-1.0
Porsche,Cayman,,28987,31/01/2020,Essence,102,2009,Manuelle,59145,<5000km,1.4240506329113924
Porsche,911,,18000,03/03/2020,Essence,125000,1998,Manuelle,37000,<150000km,-1.0
Porsche,944,,25000,03/03/2020,Essence,118000,1991,Manuelle,46700,<150000km,0.40540540540540543
Porsche,911,,69990,03/03/2020,Essence,54000,2004,Manuelle,11000,<150000km,1.230497024288242
Porsche,911,,49911,03/03/2020,Essence,138824,1986,Manuelle,73000,<150000km,0.5101349269915594
Porsche,Cayman,,28500,03/03/2020,Essence,98500,2007,Manuelle,84000,<150000km,0.2818489289740699
Porsche,911,,109500,03/03/2020,Essence,156148,1993,Manuelle,1120,<250000km,1.303723738685837
Porsche,911,,50000,03/03/2020,Essence,132000,2000,Manuelle,34430,<150000km,-1.0
Porsche,911,,109000,03/03/2020,Essence,5000,1979,Manuelle,21800,<50000km,1.2391304347826086
Porsche,Boxster,,23200,03/03/2020,Essence,145005,2005,Manuelle,75009,<150000km,1.2391304347826086
Porsche,911,,25990,03/03/2020,Essence,123600,2001,Manuelle,78117,<150000km,1.1563876651982379
Porsche,Boxster,,12550,03/03/2020,Essence,115150,1999,Manuelle,94300,<150000km,-1.0
Porsche,Cayman,,29900,18/01/2020,Essence,89000,2008,Manuelle,84100,<150000km,1.2313617640328223
Porsche,911,,79900,11/02/2020,Essence,67979,2006,Manuelle,34970,<150000km,1.465476749647722
Porsche,Cayenne,,4900,03/03/2020,Essence,154330,2005,Manuelle,91310,<250000km,0.892894159856488
Porsche,Cayenne,,15900,17/01/2020,Essence,177000,2007,Automatique,17690,<250000km,-1.0
Porsche,Cayenne,,7900,24/02/2020,Essence,140000,2003,Automatique,6240,<150000km,-1.0
Porsche,Cayenne,,17500,03/03/2020,Essence,84500,2007,Automatique,34140,<150000km,1.297921478060046
Porsche,Cayenne,,59000,03/03/2020,Essence,131600,2006,Automatique,84270,<150000km,1.303723738685837
Porsche,Cayman,,27500,03/03/2020,Essence,72000,2007,Manuelle,76200,<150000km,-1.0
Porsche,Cayenne,,16990,26/02/2020,Autre,203000,2007,Automatique,44980,<250000km,-1.0
Porsche,Boxster,,19800,03/03/2020,Essence,89000,2003,Manuelle,72200,<150000km,-1.0
Porsche,Cayenne,,9500,03/03/2020,Essence,225678,2004,Automatique,20213,<250000km,-1.0
Porsche,Cayman,,29990,10/02/2020,Essence,139000,2010,Automatique,57100,<150000km,0.40540540540540543
Porsche,Boxster,,27590,04/02/2020,Essence,87000,2006,Manuelle,69720,<150000km,0.6388888888888888
Porsche,Cayman,,39500,02/12/2019,Essence,93000,2009,Manuelle,68390,<150000km,1.297921478060046
Porsche,911,,61900,03/03/2020,Essence,179700,1988,Manuelle,73100,<250000km,-1.0
Porsche,Autres,,67900,03/03/2020,Essence,83100,1968,Manuelle,73100,<150000km,-1.0
Porsche,Cayman,,29900,03/03/2020,Essence,109900,2007,Manuelle,97430,<150000km,-1.0
Porsche,Cayenne,,32000,03/03/2020,Essence,75954,2008,Automatique,69360,<150000km,-1.0
Porsche,911,,27800,29/05/2019,Essence,126149,2001,Automatique,26120,<150000km,1.2313617640328223
Porsche,911,,44800,03/03/2020,Essence,106200,2005,Manuelle,74250,<150000km,1.2313617640328223
Porsche,Boxster,,24990,30/01/2020,Essence,114000,2008,Manuelle,40130,<150000km,0.910217169508818
Porsche,Cayman,,39900,03/03/2020,Essence,45661,2008,Manuelle,84130,<50000km,0.910217169508818
Porsche,911,,59900,12/11/2019,Essence,58350,2008,Automatique,75015,<150000km,-1.0
Porsche,911,,30000,03/03/2020,Essence,135000,2003,Manuelle,34300,<150000km,1.2313617640328223
Porsche,Boxster,,16990,24/07/2019,Essence,137000,2001,Automatique,17690,<150000km,-1.0
Porsche,911,,46700,03/03/2020,Essence,84000,2007,Automatique,84360,<150000km,-1.0
Porsche,Cayman,,38900,12/11/2019,Essence,29846,2009,Automatique,6800,<50000km,-1.0
Porsche,Cayenne,,17000,07/01/2020,Essence,96000,2009,Manuelle,13500,<150000km,-1.0
Porsche,911,,24900,17/09/2019,Essence,183296,1999,Automatique,75017,<250000km,-1.0
Porsche,911,,27000,02/03/2020,Essence,125800,1998,Manuelle,91940,<150000km,0.5823586744639376
Porsche,911,,109911,02/03/2020,Essence,136600,1988,Manuelle,47200,<150000km,0.892894159856488
Porsche,911,,39900,02/03/2020,Essence,147300,2005,Manuelle,25000,<150000km,-1.0
Porsche,911,,27500,16/02/2020,Essence,81350,2002,Manuelle,6200,<150000km,-1.0
Porsche,Cayenne,,10900,02/03/2020,Essence,175000,2007,Automatique,83300,<250000km,-1.0
