marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
CITROEN,C3,9240,2 génération [restyling],Hatchback,2016,09/04/2020,DIESEL,94923,MANUEL,73000,4,68,<150000km
CITROEN,DS4,13900,1 génération,Hatchback,2016,03/06/2020,ESSENCE,75980,MANUEL,37000,7,120,<150000km
CITROEN,C3,13290,3 génération,Hatchback,2018,23/05/2020,ESSENCE,81621,MANUEL,54000,5,110,<150000km
CITROEN,C4,16550,2 génération [restyling],Berline,2019,06/06/2020,DIESEL,26161,MANUEL,13000,5,114,<50000km
CITROEN,C3,12960,3 génération,Hatchback,2018,09/04/2020,ESSENCE,28907,MANUEL,76000,4,82,<50000km
CITROEN,C3 PICASSO,11580,1 génération [restyling],Monospace,2016,10/04/2020,DIESEL,128724,MANUEL,6000,5,95,<150000km
CITROEN,C4,13630,2 génération,Hatchback,2016,09/04/2020,ESSENCE,39675,MANUEL,11000,5,110,<50000km
CITROEN,C5 AIRCROSS,37780,1 génération,4x4_SUV,2019,09/04/2020,DIESEL,12585,AUTOMATIQUE,29000,9,177,<50000km
CITROEN,C4,17400,2 génération [restyling],Berline,2018,23/05/2020,ESSENCE,39534,MANUEL,63000,6,116,<50000km
CITROEN,C4 AIRCROSS,13390,1 génération,4x4_SUV,2018,09/04/2020,DIESEL,123815,MANUEL,66000,6,114,<150000km
CITROEN,C4,18170,2 génération [restyling],Berline,2018,09/04/2020,DIESEL,25022,MANUEL,42000,5,114,<50000km
CITROEN,C4,14120,2 génération [restyling],Berline,2018,09/04/2020,ESSENCE,37151,MANUEL,54000,4,114,<50000km
CITROEN,C4,13180,2 génération,Hatchback,2016,04/06/2020,ESSENCE,31748,MANUEL,71000,6,110,<50000km
CITROEN,C4 SPACETOURER,19780,1 génération,Monospace,2020,09/04/2020,ESSENCE,30821,MANUEL,83000,7,120,<50000km
CITROEN,C3 AIRCROSS,24550,1 génération,Hatchback,2020,09/04/2020,ESSENCE,17371,AUTOMATIQUE,91000,6,110,<50000km
CITROEN,C4 SPACETOURER,28440,1 génération,Monospace,2019,02/06/2020,DIESEL,28953,AUTOMATIQUE,11000,9,150,<50000km
CITROEN,C5 AIRCROSS,28320,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,21462,MANUEL,33000,6,131,<50000km
CITROEN,C4,17850,2 génération [restyling],Berline,2019,20/05/2020,ESSENCE,39647,MANUEL,52000,6,114,<50000km
CITROEN,C3,11290,2 génération [restyling],Hatchback,2016,09/04/2020,DIESEL,83662,MANUEL,49000,3,68,<150000km
CITROEN,C3 PICASSO,5980,1 génération,Monospace,2012,29/05/2020,ESSENCE,164670,MANUEL,26000,6,95,<250000km
CITROEN,C3,17210,3 génération,Hatchback,2020,13/04/2020,ESSENCE,11,MANUEL,57000,4,82,<5000km
CITROEN,C5 AIRCROSS,35940,1 génération,4x4_SUV,2020,30/05/2020,DIESEL,13438,AUTOMATIQUE,14000,6,131,<50000km
CITROEN,C4,17920,2 génération [restyling],Berline,2019,13/05/2020,ESSENCE,31510,AUTOMATIQUE,33000,6,114,<50000km
CITROEN,C3,11140,3 génération,Hatchback,2017,19/05/2020,DIESEL,95163,MANUEL,59000,4,99,<150000km
CITROEN,C3,13610,3 génération,Hatchback,2020,09/04/2020,ESSENCE,21402,MANUEL,56000,4,82,<50000km
CITROEN,C3,16450,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11772,MANUEL,26000,4,82,<50000km
CITROEN,C3,21290,3 génération,Hatchback,2020,28/05/2020,ESSENCE,12,AUTOMATIQUE,77000,6,68,<5000km
CITROEN,C4 AIRCROSS,13510,1 génération,4x4_SUV,2016,09/04/2020,DIESEL,154709,MANUEL,94000,6,114,<250000km
CITROEN,C3,13540,3 génération,Hatchback,2019,09/04/2020,DIESEL,53742,MANUEL,18000,4,75,<150000km
CITROEN,C3 AIRCROSS,21450,1 génération,Hatchback,2020,09/04/2020,DIESEL,19210,MANUEL,41000,5,99,<50000km
CITROEN,BERLINGO,25200,3 génération,Monospace,2020,09/04/2020,ESSENCE,16082,MANUEL,27000,6,110,<50000km
CITROEN,C5 AIRCROSS,29880,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,29733,MANUEL,29000,6,131,<50000km
CITROEN,BERLINGO,23550,3 génération,Monospace,2020,16/04/2020,ESSENCE,18336,MANUEL,38000,6,110,<50000km
CITROEN,C3,16630,3 génération,Hatchback,2020,09/04/2020,DIESEL,17199,MANUEL,73000,5,99,<50000km
CITROEN,C4,12250,2 génération,Hatchback,2015,13/04/2020,DIESEL,110194,MANUEL,24000,5,92,<150000km
CITROEN,C3,12730,3 génération,Hatchback,2018,15/05/2020,DIESEL,65712,MANUEL,51000,5,99,<150000km
CITROEN,C-ELYSEE,11680,2 génération,Berline,2015,09/04/2020,DIESEL,51400,AUTOMATIQUE,13000,5,72,<150000km
CITROEN,C3 AIRCROSS,21580,1 génération,Hatchback,2020,09/04/2020,ESSENCE,6,MANUEL,38000,5,110,<5000km
CITROEN,C3,15150,3 génération,Hatchback,2019,21/05/2020,DIESEL,32246,MANUEL,40000,4,75,<50000km
CITROEN,C3 AIRCROSS,17730,1 génération,Hatchback,2020,06/05/2020,ESSENCE,31300,MANUEL,57000,6,82,<50000km
CITROEN,C3,12710,3 génération,Hatchback,2019,09/04/2020,DIESEL,50143,MANUEL,6000,4,75,<150000km
CITROEN,C1,9520,2 génération,Hatchback,2018,09/04/2020,ESSENCE,27635,MANUEL,64000,4,69,<50000km
CITROEN,C4 SPACETOURER,29500,1 génération,Monospace,2019,09/04/2020,DIESEL,24885,AUTOMATIQUE,29000,9,150,<50000km
CITROEN,C3,12820,3 génération,Hatchback,2018,09/04/2020,ESSENCE,70564,MANUEL,51000,5,110,<150000km
CITROEN,DS3,13290,1 génération,Hatchback,2012,09/04/2020,ESSENCE,129470,MANUEL,91000,12,150,<150000km
CITROEN,C5 AIRCROSS,34670,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,21286,MANUEL,29000,6,131,<50000km
CITROEN,BERLINGO,24970,3 génération,Monospace,2020,09/04/2020,DIESEL,37218,MANUEL,70000,5,102,<50000km
CITROEN,C3,15110,3 génération,Hatchback,2018,09/04/2020,DIESEL,25285,MANUEL,66000,5,99,<50000km
CITROEN,C3 AIRCROSS,16270,1 génération,Hatchback,2020,20/05/2020,ESSENCE,26543,MANUEL,40000,5,82,<50000km
CITROEN,C3,8530,2 génération [restyling],Hatchback,2016,09/04/2020,DIESEL,114000,MANUEL,37000,4,68,<150000km
CITROEN,C5 AIRCROSS,38480,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,2411,AUTOMATIQUE,68000,9,177,<5000km
CITROEN,C4,10050,2 génération,Hatchback,2014,28/05/2020,DIESEL,94562,MANUEL,42000,5,92,<150000km
CITROEN,C5 AIRCROSS,35020,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,8959,MANUEL,63000,7,131,<50000km
CITROEN,C1,9420,2 génération,Hatchback,2018,09/04/2020,ESSENCE,12915,MANUEL,71000,4,82,<50000km
CITROEN,C4 SPACETOURER,21620,1 génération,Monospace,2019,09/04/2020,DIESEL,24214,MANUEL,42000,6,120,<50000km
CITROEN,C4 SPACETOURER,25610,1 génération,Monospace,2020,13/04/2020,DIESEL,28875,MANUEL,41000,6,120,<50000km
CITROEN,C3 AIRCROSS,22000,1 génération,Hatchback,2018,09/04/2020,ESSENCE,20250,MANUEL,22000,7,131,<50000km
CITROEN,C3,13730,3 génération,Hatchback,2019,09/04/2020,ESSENCE,50156,MANUEL,44000,4,82,<150000km
CITROEN,C3,14950,3 génération,Hatchback,2020,09/04/2020,DIESEL,9991,MANUEL,74000,5,99,<50000km
CITROEN,C4,15480,2 génération,Hatchback,2016,29/05/2020,ESSENCE,43793,MANUEL,71000,6,120,<50000km
CITROEN,C4,16950,2 génération [restyling],Berline,2019,21/05/2020,DIESEL,29380,MANUEL,38000,5,114,<50000km
CITROEN,C3,15290,3 génération,Hatchback,2020,13/04/2020,ESSENCE,9782,MANUEL,81000,4,82,<50000km
CITROEN,C5 AIRCROSS,39480,1 génération,4x4_SUV,2020,13/04/2020,DIESEL,7062,AUTOMATIQUE,68000,9,177,<50000km
CITROEN,C5 AIRCROSS,35950,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,16200,AUTOMATIQUE,38000,9,177,<50000km
CITROEN,C3,15080,3 génération,Hatchback,2020,31/05/2020,ESSENCE,24669,MANUEL,79000,4,82,<50000km
CITROEN,C4 AIRCROSS,21250,1 génération,4x4_SUV,2018,09/04/2020,DIESEL,30016,MANUEL,18000,6,114,<50000km
CITROEN,C5 AIRCROSS,37480,1 génération,4x4_SUV,2020,23/05/2020,ESSENCE,12336,AUTOMATIQUE,49000,10,181,<50000km
CITROEN,C4 SPACETOURER,21220,1 génération,Monospace,2019,09/04/2020,ESSENCE,49258,AUTOMATIQUE,62000,7,120,<50000km
CITROEN,C4 AIRCROSS,15710,1 génération,4x4_SUV,2015,29/04/2020,DIESEL,114640,MANUEL,76000,6,114,<150000km
CITROEN,C4 SPACETOURER,22080,1 génération,Monospace,2019,09/04/2020,DIESEL,14330,MANUEL,82000,6,120,<50000km
CITROEN,C3,8450,2 génération [restyling],Hatchback,2014,09/04/2020,DIESEL,104209,MANUEL,11000,4,68,<150000km
CITROEN,C3,15710,3 génération,Hatchback,2020,09/04/2020,ESSENCE,19301,MANUEL,61000,4,82,<50000km
CITROEN,C3 AIRCROSS,18130,1 génération,Hatchback,2020,09/04/2020,ESSENCE,16247,MANUEL,45000,5,110,<50000km
CITROEN,C4 SPACETOURER,20860,1 génération,Monospace,2018,30/05/2020,ESSENCE,46509,MANUEL,29000,7,120,<50000km
CITROEN,C5 AIRCROSS,37820,1 génération,4x4_SUV,2021,04/06/2020,DIESEL,11,AUTOMATIQUE,51000,6,131,<5000km
CITROEN,C3,16250,3 génération,Hatchback,2020,09/04/2020,ESSENCE,12662,MANUEL,66000,4,82,<50000km
CITROEN,C4,11850,2 génération,Berline,2014,09/04/2020,DIESEL,78929,MANUEL,38000,5,114,<150000km
CITROEN,C4 SPACETOURER,25740,1 génération,Monospace,2020,09/04/2020,DIESEL,4937,MANUEL,21000,6,120,<5000km
CITROEN,C4,18030,2 génération [restyling],Berline,2020,09/04/2020,DIESEL,27121,MANUEL,69000,5,114,<50000km
CITROEN,C5 AIRCROSS,33190,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,7352,MANUEL,40000,7,131,<50000km
CITROEN,DS3,11080,1 génération [restyling],Hatchback,2016,26/05/2020,ESSENCE,130204,MANUEL,69000,5,120,<150000km
CITROEN,C3,12220,3 génération,Hatchback,2019,09/04/2020,DIESEL,41820,MANUEL,6000,4,75,<50000km
CITROEN,C3,13410,3 génération,Hatchback,2018,09/04/2020,DIESEL,38196,MANUEL,66000,5,99,<50000km
CITROEN,C4,11980,2 génération,Hatchback,2014,09/04/2020,DIESEL,104760,MANUEL,1000,5,92,<150000km
CITROEN,C5,13430,2 génération,Break,2017,11/05/2020,DIESEL,146222,MANUEL,30000,8,150,<150000km
CITROEN,C4,10540,2 génération,Hatchback,2016,07/06/2020,DIESEL,103834,MANUEL,8000,5,95,<150000km
CITROEN,C3,22980,3 génération,Hatchback,2020,13/04/2020,ESSENCE,6,MANUEL,83000,5,110,<5000km
CITROEN,JUMPY,26150,2 génération,Monospace,2020,15/05/2020,DIESEL,12,MANUEL,82000,8,163,<5000km
CITROEN,C5 AIRCROSS,39020,1 génération,4x4_SUV,2019,09/04/2020,DIESEL,6015,AUTOMATIQUE,26000,6,131,<50000km
CITROEN,C4,20310,2 génération [restyling],Berline,2020,09/04/2020,DIESEL,22026,AUTOMATIQUE,14000,6,116,<50000km
CITROEN,C3 AIRCROSS,24990,1 génération,Hatchback,2020,21/05/2020,ESSENCE,5600,AUTOMATIQUE,49000,6,131,<50000km
CITROEN,C5 AIRCROSS,34890,1 génération,4x4_SUV,2020,17/04/2020,ESSENCE,5650,MANUEL,49000,7,131,<50000km
CITROEN,C3,12720,3 génération,Hatchback,2018,20/05/2020,ESSENCE,42346,MANUEL,77000,4,82,<50000km
CITROEN,C4,12080,2 génération,Hatchback,2016,09/04/2020,DIESEL,135075,AUTOMATIQUE,16000,5,114,<150000km
CITROEN,C3,17070,3 génération,Hatchback,2020,09/04/2020,DIESEL,22626,MANUEL,38000,5,99,<50000km
CITROEN,C3,17100,3 génération,Hatchback,2020,06/05/2020,DIESEL,9874,MANUEL,57000,5,99,<50000km
CITROEN,C3,13760,3 génération,Hatchback,2020,09/04/2020,ESSENCE,13716,MANUEL,16000,4,82,<50000km
CITROEN,C3,15910,3 génération,Hatchback,2019,09/04/2020,ESSENCE,20110,MANUEL,34000,4,82,<50000km
CITROEN,C3 PICASSO,12080,1 génération [restyling],Monospace,2015,09/04/2020,DIESEL,100901,MANUEL,78000,6,115,<150000km
CITROEN,C5 AIRCROSS,39310,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,10324,AUTOMATIQUE,74000,10,181,<50000km
CITROEN,C4 AIRCROSS,20700,1 génération,4x4_SUV,2018,29/05/2020,DIESEL,43846,MANUEL,42000,6,114,<50000km
CITROEN,C4 AIRCROSS,18510,1 génération,4x4_SUV,2018,09/04/2020,DIESEL,45966,MANUEL,56000,6,114,<50000km
CITROEN,C3,17200,3 génération,Hatchback,2019,21/05/2020,ESSENCE,44280,MANUEL,91000,5,110,<50000km
CITROEN,C1,12490,2 génération,Hatchback,2019,09/04/2020,ESSENCE,12723,MANUEL,38000,4,69,<50000km
CITROEN,C4,14380,2 génération,Hatchback,2017,09/04/2020,ESSENCE,42214,MANUEL,45000,6,110,<50000km
CITROEN,C3 AIRCROSS,18080,1 génération,Hatchback,2019,09/04/2020,DIESEL,28050,MANUEL,51000,5,99,<50000km
CITROEN,C4,14110,2 génération [restyling],Berline,2018,13/04/2020,ESSENCE,28065,MANUEL,56000,5,114,<50000km
CITROEN,C4,10610,2 génération,Hatchback,2015,27/05/2020,ESSENCE,112168,MANUEL,86000,5,110,<150000km
CITROEN,C4,17600,2 génération [restyling],Berline,2020,09/04/2020,ESSENCE,30431,MANUEL,57000,5,114,<50000km
CITROEN,C3 PICASSO,8560,1 génération [restyling],Monospace,2015,09/04/2020,DIESEL,109698,MANUEL,66000,5,95,<150000km
CITROEN,C5 AIRCROSS,34700,1 génération,4x4_SUV,2020,04/06/2020,ESSENCE,9953,MANUEL,10000,7,131,<50000km
CITROEN,C3,13620,3 génération,Hatchback,2018,09/04/2020,DIESEL,60245,MANUEL,70000,5,99,<150000km
CITROEN,C3,13030,3 génération,Hatchback,2019,09/04/2020,DIESEL,78713,MANUEL,63000,4,75,<150000km
CITROEN,C3,11630,3 génération,Hatchback,2017,09/04/2020,ESSENCE,39879,MANUEL,25000,4,82,<50000km
CITROEN,C1,12600,2 génération,Hatchback,2020,09/04/2020,ESSENCE,12328,MANUEL,21000,4,69,<50000km
CITROEN,BERLINGO,27230,3 génération,Monospace,2020,09/04/2020,DIESEL,7497,AUTOMATIQUE,38000,7,130,<50000km
CITROEN,C3,11400,3 génération,Hatchback,2017,12/05/2020,ESSENCE,36015,MANUEL,51000,4,82,<50000km
CITROEN,C5 AIRCROSS,39210,1 génération,4x4_SUV,2020,28/05/2020,DIESEL,12,AUTOMATIQUE,77000,9,131,<5000km
CITROEN,C5 AIRCROSS,32710,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,10234,MANUEL,27000,7,131,<50000km
CITROEN,C3,14700,3 génération,Hatchback,2019,09/04/2020,DIESEL,64326,MANUEL,18070,4,75,<150000km
CITROEN,C5 AIRCROSS,38110,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,7262,AUTOMATIQUE,45000,6,131,<50000km
CITROEN,C4,11670,2 génération,Hatchback,2017,16/05/2020,DIESEL,179244,AUTOMATIQUE,51000,5,95,<250000km
CITROEN,BERLINGO,21740,3 génération,Monospace,2020,09/04/2020,ESSENCE,6805,MANUEL,33000,6,110,<50000km
CITROEN,C4 SPACETOURER,26750,1 génération,Monospace,2020,12/05/2020,DIESEL,36138,MANUEL,38000,6,120,<50000km
CITROEN,C3,14140,3 génération,Hatchback,2020,09/04/2020,ESSENCE,16317,MANUEL,16000,4,82,<50000km
CITROEN,C3,18280,3 génération,Hatchback,2019,09/04/2020,DIESEL,35343,MANUEL,26000,5,99,<50000km
CITROEN,DS4,12970,1 génération,Hatchback,2015,09/04/2020,DIESEL,136141,AUTOMATIQUE,42000,6,120,<150000km
CITROEN,C4 AIRCROSS,25390,1 génération,4x4_SUV,2019,28/05/2020,DIESEL,18150,MANUEL,67000,6,114,<50000km
CITROEN,C3 AIRCROSS,23730,1 génération,Hatchback,2020,09/04/2020,DIESEL,24081,MANUEL,56000,5,99,<50000km
CITROEN,C4 AIRCROSS,9580,1 génération,4x4_SUV,2013,21/05/2020,DIESEL,184920,MANUEL,95000,6,114,<250000km
CITROEN,C3 PICASSO,12280,1 génération [restyling],Monospace,2015,13/05/2020,ESSENCE,89994,MANUEL,87000,7,115,<150000km
CITROEN,C3,20430,3 génération,Hatchback,2020,09/04/2020,ESSENCE,14458,AUTOMATIQUE,84000,6,110,<50000km
CITROEN,BERLINGO,41690,3 génération,Monospace,2021,16/05/2020,ESSENCE,22,AUTOMATIQUE,72000,7,130,<5000km
CITROEN,C4 SPACETOURER,27430,1 génération,Monospace,2020,10/05/2020,DIESEL,27761,MANUEL,53000,6,120,<50000km
CITROEN,C3,14160,3 génération,Hatchback,2020,09/04/2020,ESSENCE,13774,MANUEL,86000,4,82,<50000km
CITROEN,C4,13900,2 génération,Hatchback,2017,13/04/2020,DIESEL,90864,MANUEL,81000,5,95,<150000km
CITROEN,C3 AIRCROSS,18310,1 génération,Hatchback,2020,13/05/2020,ESSENCE,11370,MANUEL,31000,5,110,<50000km
CITROEN,C3 AIRCROSS,26300,1 génération,Hatchback,2021,17/05/2020,ESSENCE,12,AUTOMATIQUE,79000,7,131,<5000km
CITROEN,C4 SPACETOURER,20140,1 génération,Monospace,2019,09/04/2020,ESSENCE,25814,AUTOMATIQUE,54000,7,120,<50000km
CITROEN,C5 AIRCROSS,34530,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,18392,AUTOMATIQUE,6000,6,131,<50000km
CITROEN,C4,12180,2 génération,Hatchback,2017,06/06/2020,ESSENCE,103702,MANUEL,25000,6,110,<150000km
CITROEN,C4,11010,2 génération,Hatchback,2014,08/06/2020,DIESEL,85631,MANUEL,59000,5,92,<150000km
CITROEN,C5 AIRCROSS,33010,1 génération,4x4_SUV,2020,12/05/2020,DIESEL,32804,AUTOMATIQUE,51000,6,131,<50000km
CITROEN,C5 AIRCROSS,29950,1 génération,4x4_SUV,2020,09/04/2020,DIESEL,42409,MANUEL,7000,6,131,<50000km
CITROEN,C3 PICASSO,8050,1 génération [restyling],Monospace,2014,15/04/2020,DIESEL,108074,MANUEL,34000,5,95,<150000km
CITROEN,C4,17170,2 génération [restyling],Berline,2019,15/04/2020,ESSENCE,15596,AUTOMATIQUE,34000,6,114,<50000km
CITROEN,C3,10600,2 génération [restyling],Hatchback,2017,12/04/2020,ESSENCE,64069,MANUEL,35000,4,68,<150000km
CITROEN,C3,17260,3 génération,Hatchback,2020,09/04/2020,ESSENCE,16152,MANUEL,66000,4,82,<50000km
CITROEN,C5 AIRCROSS,33880,1 génération,4x4_SUV,2020,13/04/2020,ESSENCE,6013,AUTOMATIQUE,63000,10,181,<50000km
CITROEN,C1,12160,2 génération,Hatchback,2020,09/04/2020,ESSENCE,14297,MANUEL,38000,4,69,<50000km
CITROEN,C4,17470,2 génération [restyling],Berline,2020,09/04/2020,ESSENCE,28121,MANUEL,38000,5,114,<50000km
CITROEN,C5 AIRCROSS,29740,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,21835,MANUEL,74000,7,131,<50000km
CITROEN,JUMPY,26140,2 génération,Monospace,2019,02/06/2020,DIESEL,18530,MANUEL,91000,6,120,<50000km
CITROEN,C1,11330,2 génération,Hatchback,2020,23/05/2020,ESSENCE,14415,MANUEL,38000,3,69,<50000km
CITROEN,C4,12820,2 génération,Hatchback,2015,09/04/2020,DIESEL,26971,MANUEL,45000,5,92,<50000km
CITROEN,DS4,12370,1 génération,Hatchback,2014,08/06/2020,DIESEL,139394,MANUEL,41000,6,120,<150000km
CITROEN,C1,12370,2 génération,Hatchback,2020,09/04/2020,ESSENCE,23623,MANUEL,25000,4,69,<50000km
CITROEN,C3,15340,3 génération,Hatchback,2019,30/04/2020,DIESEL,37019,MANUEL,85000,5,99,<50000km
CITROEN,C3 AIRCROSS,22580,1 génération,Hatchback,2019,09/04/2020,ESSENCE,11074,AUTOMATIQUE,79000,6,110,<50000km
CITROEN,C3,8090,2 génération [restyling],Hatchback,2015,04/05/2020,ESSENCE,78485,MANUEL,91000,4,68,<150000km
CITROEN,C3,8990,2 génération [restyling],Hatchback,2013,15/04/2020,ESSENCE,90166,MANUEL,59000,4,82,<150000km
CITROEN,C5 AIRCROSS,37470,1 génération,4x4_SUV,2020,11/04/2020,ESSENCE,11894,AUTOMATIQUE,21000,10,181,<50000km
CITROEN,C3,7540,2 génération [restyling],Hatchback,2013,09/04/2020,DIESEL,105840,MANUEL,36000,4,68,<150000km
CITROEN,C3,10880,3 génération,Hatchback,2018,26/05/2020,DIESEL,127077,MANUEL,54000,5,99,<150000km
CITROEN,C3 AIRCROSS,16250,1 génération,Hatchback,2018,07/06/2020,ESSENCE,37615,MANUEL,57000,6,110,<50000km
CITROEN,C5 AIRCROSS,30900,1 génération,4x4_SUV,2020,07/06/2020,ESSENCE,3688,AUTOMATIQUE,8000,10,181,<5000km
CITROEN,C4,13760,2 génération [restyling],Berline,2019,13/05/2020,DIESEL,97350,AUTOMATIQUE,14000,6,116,<150000km
CITROEN,C5 AIRCROSS,35240,1 génération,4x4_SUV,2020,13/04/2020,ESSENCE,5700,MANUEL,25000,7,131,<50000km
CITROEN,C3 AIRCROSS,16510,1 génération,Hatchback,2020,09/04/2020,ESSENCE,7464,MANUEL,66000,5,82,<50000km
CITROEN,C3 PICASSO,12400,1 génération [restyling],Monospace,2018,09/04/2020,ESSENCE,45857,MANUEL,1000,5,95,<50000km
CITROEN,C3,14820,3 génération,Hatchback,2019,09/04/2020,DIESEL,42738,MANUEL,56000,5,99,<50000km
CITROEN,C3,10150,3 génération,Hatchback,2017,17/05/2020,DIESEL,79100,MANUEL,67000,4,75,<150000km
CITROEN,C3 AIRCROSS,22170,1 génération,Hatchback,2020,02/05/2020,DIESEL,8436,MANUEL,11000,5,99,<50000km
CITROEN,C3,12820,3 génération,Hatchback,2018,29/05/2020,DIESEL,27599,MANUEL,66000,5,99,<50000km
CITROEN,BERLINGO,13760,2 génération [2pi restyling],Monospace,2017,09/04/2020,DIESEL,105849,MANUEL,25000,6,120,<150000km
CITROEN,DS3,14490,1 génération,Hatchback,2014,13/04/2020,ESSENCE,47295,MANUEL,25000,7,120,<50000km
CITROEN,C3,11380,3 génération,Hatchback,2017,13/04/2020,DIESEL,60803,MANUEL,26000,3,75,<150000km
CITROEN,C3,11270,3 génération,Hatchback,2017,06/06/2020,ESSENCE,25303,MANUEL,74000,4,82,<50000km
CITROEN,C3 AIRCROSS,19210,1 génération,Hatchback,2020,09/04/2020,ESSENCE,27755,MANUEL,10000,5,110,<50000km
CITROEN,C3 AIRCROSS,23410,1 génération,Hatchback,2020,15/05/2020,DIESEL,1100,MANUEL,32000,5,99,<5000km
CITROEN,BERLINGO,19180,3 génération,Monospace,2019,13/04/2020,ESSENCE,31755,MANUEL,63000,6,110,<50000km
CITROEN,BERLINGO,30510,3 génération,Monospace,2021,26/05/2020,DIESEL,11,AUTOMATIQUE,11000,7,130,<5000km
CITROEN,C3 AIRCROSS,16770,1 génération,Hatchback,2019,09/04/2020,DIESEL,60434,MANUEL,56000,5,99,<150000km
CITROEN,C4,16860,2 génération [restyling],Berline,2020,02/06/2020,ESSENCE,18516,MANUEL,34000,5,114,<50000km
CITROEN,BERLINGO,21380,3 génération,Monospace,2020,09/04/2020,DIESEL,13703,MANUEL,73000,5,102,<50000km
CITROEN,C3,15400,3 génération,Hatchback,2018,09/04/2020,DIESEL,57302,MANUEL,42000,4,75,<150000km
CITROEN,C3 AIRCROSS,20810,1 génération,Hatchback,2020,09/04/2020,DIESEL,35104,MANUEL,49000,5,99,<50000km
CITROEN,C3,13080,3 génération,Hatchback,2019,09/04/2020,DIESEL,61449,MANUEL,34000,4,75,<150000km
CITROEN,C5,15190,2 génération,Break,2016,13/04/2020,DIESEL,98058,MANUEL,45000,7,150,<150000km
CITROEN,C3,13420,3 génération,Hatchback,2018,09/04/2020,ESSENCE,52778,MANUEL,67000,5,110,<150000km
CITROEN,C3 AIRCROSS,25410,1 génération,Hatchback,2021,17/05/2020,ESSENCE,11,AUTOMATIQUE,79000,7,131,<5000km
CITROEN,C3 AIRCROSS,19530,1 génération,Hatchback,2019,11/04/2020,DIESEL,36335,MANUEL,29000,5,99,<50000km
CITROEN,C5 AIRCROSS,39760,1 génération,4x4_SUV,2021,28/05/2020,DIESEL,5650,AUTOMATIQUE,45000,6,131,<50000km
CITROEN,C4 AIRCROSS,16640,1 génération,4x4_SUV,2016,13/04/2020,DIESEL,76502,MANUEL,57000,6,114,<150000km
CITROEN,C3,6700,2 génération,Hatchback,2011,07/06/2020,ESSENCE,120015,MANUEL,62000,7,120,<150000km
CITROEN,C3 AIRCROSS,20680,1 génération,Hatchback,2020,09/04/2020,ESSENCE,12155,AUTOMATIQUE,54000,6,110,<50000km
CITROEN,C3,12860,2 génération [restyling],Hatchback,2018,09/04/2020,DIESEL,48519,MANUEL,66000,5,95,<50000km
CITROEN,C4,21990,2 génération [restyling],Berline,2020,13/04/2020,DIESEL,11331,AUTOMATIQUE,57000,6,116,<50000km
CITROEN,C3,17530,3 génération,Hatchback,2020,09/04/2020,ESSENCE,29685,MANUEL,77000,5,110,<50000km
CITROEN,DS5,14960,1 génération,Hatchback,2014,29/05/2020,DIESEL,65449,AUTOMATIQUE,44000,6,112,<150000km
CITROEN,C3,13080,3 génération,Hatchback,2018,09/04/2020,ESSENCE,29170,MANUEL,76000,4,82,<50000km
CITROEN,BERLINGO,27620,3 génération,Monospace,2020,09/04/2020,DIESEL,2100,MANUEL,6000,7,130,<5000km
CITROEN,C3,15520,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11,MANUEL,79000,4,82,<5000km
CITROEN,C4,13560,2 génération,Hatchback,2018,13/04/2020,ESSENCE,54709,MANUEL,57000,6,120,<150000km
CITROEN,C3,15940,3 génération,Hatchback,2017,09/04/2020,ESSENCE,58482,MANUEL,81000,5,110,<150000km
CITROEN,BERLINGO,26020,3 génération,Monospace,2020,13/04/2020,ESSENCE,8727,MANUEL,63000,6,110,<50000km
CITROEN,C5 AIRCROSS,27450,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,15126,MANUEL,31000,7,131,<50000km
CITROEN,C4 AIRCROSS,15390,1 génération,4x4_SUV,2016,13/05/2020,DIESEL,80698,MANUEL,74000,6,114,<150000km
CITROEN,C5 AIRCROSS,26730,1 génération,4x4_SUV,2020,09/04/2020,ESSENCE,125,MANUEL,44000,7,131,<5000km
CITROEN,C3,16510,3 génération,Hatchback,2020,09/04/2020,ESSENCE,11,MANUEL,79000,4,82,<5000km
CITROEN,C5 AIRCROSS,35090,1 génération,4x4_SUV,2020,19/05/2020,ESSENCE,3850,AUTOMATIQUE,73000,10,181,<5000km
CITROEN,C5 AIRCROSS,29990,1 génération,4x4_SUV,2020,23/05/2020,DIESEL,34225,MANUEL,34000,6,131,<50000km
